year,plot,stake,species,abundance
1997,17,55,Desc pinn,2
1997,17,57,Desc pinn,2
1997,17,71,Desc pinn,1
1997,17,77,Desc pinn,1
1997,20,11,Desc pinn,10
1997,20,51,Desc pinn,1
1997,20,55,Desc pinn,1
1997,20,71,Desc pinn,8
1997,20,75,Desc pinn,1
1997,20,77,Desc pinn,1
1997,22,33,Desc pinn,2
1997,22,55,Desc pinn,1
1997,22,77,Desc pinn,1
1997,24,15,Desc pinn,7
1997,24,17,Desc pinn,4
1997,24,33,Desc pinn,1
1997,24,51,Desc pinn,3
1997,24,55,Desc pinn,2
1997,1,11,Eria diff,4
1997,1,15,Eria diff,3
1997,1,17,Eria diff,1
1997,1,33,Eria diff,3
1997,1,35,Eria diff,1
1997,1,51,Eria diff,11
1997,1,53,Eria diff,3
1997,1,57,Eria diff,5
1997,1,73,Eria diff,3
1997,1,75,Eria diff,4
1997,1,77,Eria diff,1
1997,2,11,Eria diff,6
1997,2,13,Eria diff,7
1997,2,15,Eria diff,4
1997,2,31,Eria diff,4
1997,2,33,Eria diff,9
1997,2,35,Eria diff,10
1997,2,53,Eria diff,4
1997,2,55,Eria diff,1
1997,2,57,Eria diff,11
1997,2,71,Eria diff,3
1997,2,75,Eria diff,2
1997,3,33,Eria diff,1
1997,3,53,Eria diff,3
1997,3,55,Eria diff,2
1997,3,71,Eria diff,2
1997,3,73,Eria diff,3
1997,3,75,Eria diff,1
1997,3,77,Eria diff,2
1997,4,13,Eria diff,2
1997,4,15,Eria diff,1
1997,4,17,Eria diff,1
1997,4,31,Eria diff,3
1997,4,71,Eria diff,1
1997,4,77,Eria diff,1
1997,5,11,Eria diff,3
1997,5,17,Eria diff,1
1997,5,31,Eria diff,3
1997,5,35,Eria diff,2
1997,5,57,Eria diff,4
1997,5,71,Eria diff,3
1997,5,75,Eria diff,2
1997,6,13,Eria diff,1
1997,6,17,Eria diff,1
1997,6,31,Eria diff,1
1997,6,33,Eria diff,1
1997,6,35,Eria diff,2
1997,6,53,Eria diff,2
1997,6,57,Eria diff,2
1997,6,71,Eria diff,5
1997,6,73,Eria diff,2
1997,6,75,Eria diff,3
1997,6,77,Eria diff,3
1997,7,15,Eria diff,1
1997,7,35,Eria diff,1
1997,7,37,Eria diff,1
1997,7,77,Eria diff,1
1997,8,11,Eria diff,12
1997,8,13,Eria diff,2
1997,8,15,Eria diff,1
1997,8,17,Eria diff,2
1997,8,31,Eria diff,2
1997,8,33,Eria diff,3
1997,8,35,Eria diff,24
1997,8,37,Eria diff,13
1997,8,51,Eria diff,1
1997,8,53,Eria diff,3
1997,8,55,Eria diff,9
1997,8,57,Eria diff,4
1997,8,71,Eria diff,1
1997,8,73,Eria diff,3
1997,8,75,Eria diff,5
1997,8,77,Eria diff,22
1997,9,11,Eria diff,4
1997,9,13,Eria diff,7
1997,9,15,Eria diff,6
1997,9,17,Eria diff,4
1997,9,31,Eria diff,1
1997,9,33,Eria diff,9
1997,9,35,Eria diff,4
1997,9,37,Eria diff,1
1997,9,53,Eria diff,1
1997,9,57,Eria diff,1
1997,9,75,Eria diff,1
1997,9,77,Eria diff,5
1997,10,17,Eria diff,7
1997,10,35,Eria diff,1
1997,10,73,Eria diff,3
1997,10,75,Eria diff,3
1997,11,11,Eria diff,1
1997,11,13,Eria diff,4
1997,11,15,Eria diff,2
1997,11,31,Eria diff,4
1997,11,33,Eria diff,2
1997,11,53,Eria diff,1
1997,11,55,Eria diff,2
1997,11,57,Eria diff,1
1997,11,71,Eria diff,1
1997,11,73,Eria diff,2
1997,12,11,Eria diff,20
1997,12,13,Eria diff,13
1997,12,17,Eria diff,2
1997,12,31,Eria diff,10
1997,12,33,Eria diff,6
1997,12,35,Eria diff,1
1997,12,37,Eria diff,1
1997,12,51,Eria diff,3
1997,12,53,Eria diff,9
1997,12,71,Eria diff,1
1997,12,75,Eria diff,1
1997,12,77,Eria diff,4
1997,13,11,Eria diff,12
1997,13,13,Eria diff,11
1997,13,15,Eria diff,2
1997,13,17,Eria diff,2
1997,13,31,Eria diff,1
1997,13,33,Eria diff,3
1997,13,37,Eria diff,9
1997,13,57,Eria diff,6
1997,13,71,Eria diff,4
1997,13,73,Eria diff,5
1997,13,75,Eria diff,9
1997,13,77,Eria diff,7
1997,14,11,Eria diff,16
1997,14,13,Eria diff,9
1997,14,15,Eria diff,3
1997,14,17,Eria diff,2
1997,14,33,Eria diff,5
1997,14,35,Eria diff,3
1997,14,37,Eria diff,1
1997,14,57,Eria diff,12
1997,14,73,Eria diff,3
1997,14,75,Eria diff,15
1997,14,77,Eria diff,6
1997,15,11,Eria diff,1
1997,15,17,Eria diff,1
1997,15,31,Eria diff,1
1997,15,53,Eria diff,1
1997,15,57,Eria diff,3
1997,15,71,Eria diff,1
1997,16,37,Eria diff,2
1997,16,51,Eria diff,2
1997,16,71,Eria diff,12
1997,16,75,Eria diff,5
1997,16,77,Eria diff,3
1997,17,31,Eria diff,5
1997,17,33,Eria diff,5
1997,17,35,Eria diff,20
1997,17,51,Eria diff,3
1997,17,53,Eria diff,5
1997,17,55,Eria diff,8
1997,17,57,Eria diff,8
1997,17,71,Eria diff,3
1997,17,73,Eria diff,9
1997,17,77,Eria diff,11
1997,18,13,Eria diff,5
1997,18,15,Eria diff,3
1997,18,17,Eria diff,2
1997,18,31,Eria diff,4
1997,18,33,Eria diff,1
1997,18,37,Eria diff,10
1997,18,53,Eria diff,3
1997,18,57,Eria diff,8
1997,18,71,Eria diff,1
1997,18,75,Eria diff,6
1997,18,77,Eria diff,6
1997,19,13,Eria diff,1
1997,19,15,Eria diff,4
1997,19,17,Eria diff,10
1997,19,33,Eria diff,3
1997,19,37,Eria diff,1
1997,19,53,Eria diff,3
1997,19,55,Eria diff,2
1997,19,57,Eria diff,1
1997,19,77,Eria diff,1
1997,20,11,Eria diff,9
1997,20,13,Eria diff,16
1997,20,15,Eria diff,6
1997,20,17,Eria diff,5
1997,20,31,Eria diff,8
1997,20,33,Eria diff,11
1997,20,37,Eria diff,2
1997,20,53,Eria diff,1
1997,20,55,Eria diff,1
1997,20,57,Eria diff,2
1997,20,71,Eria diff,4
1997,20,73,Eria diff,3
1997,20,75,Eria diff,1
1997,20,77,Eria diff,1
1997,21,11,Eria diff,2
1997,21,13,Eria diff,3
1997,21,35,Eria diff,1
1997,21,37,Eria diff,1
1997,21,51,Eria diff,3
1997,21,57,Eria diff,1
1997,21,71,Eria diff,4
1997,21,75,Eria diff,1
1997,21,77,Eria diff,1
1997,22,11,Eria diff,5
1997,22,13,Eria diff,5
1997,22,15,Eria diff,4
1997,22,17,Eria diff,7
1997,22,31,Eria diff,14
1997,22,33,Eria diff,2
1997,22,35,Eria diff,1
1997,22,37,Eria diff,3
1997,22,51,Eria diff,1
1997,22,53,Eria diff,1
1997,22,55,Eria diff,1
1997,22,71,Eria diff,2
1997,22,75,Eria diff,2
1997,22,77,Eria diff,6
1997,23,15,Eria diff,1
1997,23,17,Eria diff,1
1997,23,31,Eria diff,2
1997,23,55,Eria diff,1
1997,23,77,Eria diff,1
1997,24,11,Eria diff,1
1997,24,15,Eria diff,5
1997,24,17,Eria diff,2
1997,24,33,Eria diff,4
1997,24,37,Eria diff,1
1997,10,55,Erig dive,6
1997,10,55,Erig dive,6
1997,22,53,Erig dive,1
1997,22,53,Erig dive,1
1997,1,11,Erio aber,15
1997,1,11,Erio aber,15
1997,1,13,Erio aber,6
1997,1,13,Erio aber,6
1997,1,15,Erio aber,12
1997,1,15,Erio aber,12
1997,1,17,Erio aber,1
1997,1,17,Erio aber,1
1997,1,31,Erio aber,15
1997,1,31,Erio aber,15
1997,1,33,Erio aber,19
1997,1,33,Erio aber,19
1997,1,35,Erio aber,3
1997,1,35,Erio aber,3
1997,1,37,Erio aber,22
1997,1,37,Erio aber,22
1997,1,51,Erio aber,30
1997,1,51,Erio aber,30
1997,1,53,Erio aber,27
1997,1,53,Erio aber,27
1997,1,55,Erio aber,1
1997,1,55,Erio aber,1
1997,1,57,Erio aber,6
1997,1,57,Erio aber,6
1997,1,71,Erio aber,2
1997,1,71,Erio aber,2
1997,1,73,Erio aber,2
1997,1,73,Erio aber,2
1997,1,75,Erio aber,5
1997,1,75,Erio aber,5
1997,1,77,Erio aber,4
1997,1,77,Erio aber,4
1997,2,11,Erio aber,2
1997,2,11,Erio aber,2
1997,2,13,Erio aber,13
1997,2,13,Erio aber,13
1997,2,15,Erio aber,9
1997,2,15,Erio aber,9
1997,2,17,Erio aber,10
1997,2,17,Erio aber,10
1997,2,31,Erio aber,6
1997,2,31,Erio aber,6
1997,2,35,Erio aber,11
1997,2,35,Erio aber,11
1997,2,51,Erio aber,1
1997,2,51,Erio aber,1
1997,2,53,Erio aber,3
1997,2,53,Erio aber,3
1997,2,55,Erio aber,1
1997,2,55,Erio aber,1
1997,2,57,Erio aber,4
1997,2,57,Erio aber,4
1997,2,73,Erio aber,4
1997,2,73,Erio aber,4
1997,2,75,Erio aber,10
1997,2,75,Erio aber,10
1997,3,11,Erio aber,33
1997,3,11,Erio aber,33
1997,3,13,Erio aber,27
1997,3,13,Erio aber,27
1997,3,15,Erio aber,19
1997,3,15,Erio aber,19
1997,3,17,Erio aber,2
1997,3,17,Erio aber,2
1997,3,33,Erio aber,18
1997,3,33,Erio aber,18
1997,3,35,Erio aber,9
1997,3,35,Erio aber,9
1997,3,37,Erio aber,1
1997,3,37,Erio aber,1
1997,3,55,Erio aber,2
1997,3,55,Erio aber,2
1997,3,71,Erio aber,11
1997,3,71,Erio aber,11
1997,3,73,Erio aber,5
1997,3,73,Erio aber,5
1997,3,77,Erio aber,8
1997,3,77,Erio aber,8
1997,4,11,Erio aber,42
1997,4,11,Erio aber,42
1997,4,13,Erio aber,37
1997,4,13,Erio aber,37
1997,4,15,Erio aber,9
1997,4,15,Erio aber,9
1997,4,17,Erio aber,22
1997,4,17,Erio aber,22
1997,4,31,Erio aber,20
1997,4,31,Erio aber,20
1997,4,33,Erio aber,34
1997,4,33,Erio aber,34
1997,4,35,Erio aber,14
1997,4,35,Erio aber,14
1997,4,37,Erio aber,21
1997,4,37,Erio aber,21
1997,4,51,Erio aber,32
1997,4,51,Erio aber,32
1997,4,53,Erio aber,15
1997,4,53,Erio aber,15
1997,4,55,Erio aber,33
1997,4,55,Erio aber,33
1997,4,57,Erio aber,16
1997,4,57,Erio aber,16
1997,4,71,Erio aber,33
1997,4,71,Erio aber,33
1997,4,73,Erio aber,15
1997,4,73,Erio aber,15
1997,4,75,Erio aber,26
1997,4,75,Erio aber,26
1997,4,77,Erio aber,28
1997,4,77,Erio aber,28
1997,5,13,Erio aber,1
1997,5,13,Erio aber,1
1997,5,15,Erio aber,2
1997,5,15,Erio aber,2
1997,5,17,Erio aber,1
1997,5,17,Erio aber,1
1997,5,31,Erio aber,10
1997,5,31,Erio aber,10
1997,5,35,Erio aber,12
1997,5,35,Erio aber,12
1997,5,37,Erio aber,2
1997,5,37,Erio aber,2
1997,5,51,Erio aber,2
1997,5,51,Erio aber,2
1997,5,53,Erio aber,3
1997,5,53,Erio aber,3
1997,5,55,Erio aber,3
1997,5,55,Erio aber,3
1997,5,57,Erio aber,4
1997,5,57,Erio aber,4
1997,5,71,Erio aber,14
1997,5,71,Erio aber,14
1997,5,73,Erio aber,1
1997,5,73,Erio aber,1
1997,5,75,Erio aber,22
1997,5,75,Erio aber,22
1997,5,77,Erio aber,50
1997,5,77,Erio aber,50
1997,6,11,Erio aber,20
1997,6,11,Erio aber,20
1997,6,13,Erio aber,12
1997,6,13,Erio aber,12
1997,6,15,Erio aber,42
1997,6,15,Erio aber,42
1997,6,17,Erio aber,4
1997,6,17,Erio aber,4
1997,6,31,Erio aber,32
1997,6,31,Erio aber,32
1997,6,33,Erio aber,29
1997,6,33,Erio aber,29
1997,6,35,Erio aber,29
1997,6,35,Erio aber,29
1997,6,37,Erio aber,2
1997,6,37,Erio aber,2
1997,6,51,Erio aber,3
1997,6,51,Erio aber,3
1997,6,53,Erio aber,4
1997,6,53,Erio aber,4
1997,6,55,Erio aber,1
1997,6,55,Erio aber,1
1997,6,57,Erio aber,35
1997,6,57,Erio aber,35
1997,6,71,Erio aber,22
1997,6,71,Erio aber,22
1997,6,77,Erio aber,9
1997,6,77,Erio aber,9
1997,7,13,Erio aber,1
1997,7,13,Erio aber,1
1997,7,15,Erio aber,5
1997,7,15,Erio aber,5
1997,7,35,Erio aber,8
1997,7,35,Erio aber,8
1997,7,37,Erio aber,21
1997,7,37,Erio aber,21
1997,7,55,Erio aber,3
1997,7,55,Erio aber,3
1997,7,71,Erio aber,1
1997,7,71,Erio aber,1
1997,7,73,Erio aber,1
1997,7,73,Erio aber,1
1997,7,75,Erio aber,1
1997,7,75,Erio aber,1
1997,7,77,Erio aber,69
1997,7,77,Erio aber,69
1997,8,11,Erio aber,8
1997,8,11,Erio aber,8
1997,8,13,Erio aber,53
1997,8,13,Erio aber,53
1997,8,15,Erio aber,20
1997,8,15,Erio aber,20
1997,8,17,Erio aber,20
1997,8,17,Erio aber,20
1997,8,31,Erio aber,24
1997,8,31,Erio aber,24
1997,8,33,Erio aber,8
1997,8,33,Erio aber,8
1997,8,35,Erio aber,12
1997,8,35,Erio aber,12
1997,8,51,Erio aber,34
1997,8,51,Erio aber,34
1997,8,53,Erio aber,10
1997,8,53,Erio aber,10
1997,8,55,Erio aber,6
1997,8,55,Erio aber,6
1997,8,57,Erio aber,8
1997,8,57,Erio aber,8
1997,8,71,Erio aber,15
1997,8,71,Erio aber,15
1997,8,73,Erio aber,24
1997,8,73,Erio aber,24
1997,8,75,Erio aber,1
1997,8,75,Erio aber,1
1997,8,77,Erio aber,5
1997,8,77,Erio aber,5
1997,9,11,Erio aber,1
1997,9,11,Erio aber,1
1997,9,13,Erio aber,8
1997,9,13,Erio aber,8
1997,9,15,Erio aber,1
1997,9,15,Erio aber,1
1997,9,17,Erio aber,4
1997,9,17,Erio aber,4
1997,9,33,Erio aber,5
1997,9,33,Erio aber,5
1997,9,37,Erio aber,4
1997,9,37,Erio aber,4
1997,9,57,Erio aber,1
1997,9,57,Erio aber,1
1997,9,71,Erio aber,2
1997,9,71,Erio aber,2
1997,9,73,Erio aber,3
1997,9,73,Erio aber,3
1997,9,77,Erio aber,1
1997,9,77,Erio aber,1
1997,10,11,Erio aber,13
1997,10,11,Erio aber,13
1997,10,13,Erio aber,10
1997,10,13,Erio aber,10
1997,10,15,Erio aber,133
1997,10,15,Erio aber,133
1997,10,17,Erio aber,30
1997,10,17,Erio aber,30
1997,10,31,Erio aber,4
1997,10,31,Erio aber,4
1997,10,33,Erio aber,9
1997,10,33,Erio aber,9
1997,10,35,Erio aber,6
1997,10,35,Erio aber,6
1997,10,37,Erio aber,11
1997,10,37,Erio aber,11
1997,10,51,Erio aber,1
1997,10,51,Erio aber,1
1997,10,53,Erio aber,1
1997,10,53,Erio aber,1
1997,10,55,Erio aber,4
1997,10,55,Erio aber,4
1997,10,71,Erio aber,11
1997,10,71,Erio aber,11
1997,10,73,Erio aber,71
1997,10,73,Erio aber,71
1997,10,75,Erio aber,8
1997,10,75,Erio aber,8
1997,10,77,Erio aber,3
1997,10,77,Erio aber,3
1997,11,11,Erio aber,7
1997,11,11,Erio aber,7
1997,11,13,Erio aber,5
1997,11,13,Erio aber,5
1997,11,15,Erio aber,5
1997,11,15,Erio aber,5
1997,11,31,Erio aber,3
1997,11,31,Erio aber,3
1997,11,33,Erio aber,6
1997,11,33,Erio aber,6
1997,11,35,Erio aber,14
1997,11,35,Erio aber,14
1997,11,53,Erio aber,6
1997,11,53,Erio aber,6
1997,11,57,Erio aber,3
1997,11,57,Erio aber,3
1997,11,71,Erio aber,2
1997,11,71,Erio aber,2
1997,11,73,Erio aber,17
1997,11,73,Erio aber,17
1997,11,75,Erio aber,1
1997,11,75,Erio aber,1
1997,11,77,Erio aber,3
1997,11,77,Erio aber,3
1997,12,11,Erio aber,80
1997,12,11,Erio aber,80
1997,12,13,Erio aber,7
1997,12,13,Erio aber,7
1997,12,15,Erio aber,6
1997,12,15,Erio aber,6
1997,12,17,Erio aber,1
1997,12,17,Erio aber,1
1997,12,31,Erio aber,20
1997,12,31,Erio aber,20
1997,12,33,Erio aber,2
1997,12,33,Erio aber,2
1997,12,37,Erio aber,2
1997,12,37,Erio aber,2
1997,12,53,Erio aber,9
1997,12,53,Erio aber,9
1997,12,55,Erio aber,1
1997,12,55,Erio aber,1
1997,12,71,Erio aber,5
1997,12,71,Erio aber,5
1997,12,73,Erio aber,3
1997,12,73,Erio aber,3
1997,12,77,Erio aber,11
1997,12,77,Erio aber,11
1997,13,11,Erio aber,9
1997,13,11,Erio aber,9
1997,13,13,Erio aber,161
1997,13,13,Erio aber,161
1997,13,15,Erio aber,3
1997,13,15,Erio aber,3
1997,13,17,Erio aber,4
1997,13,17,Erio aber,4
1997,13,31,Erio aber,25
1997,13,31,Erio aber,25
1997,13,33,Erio aber,21
1997,13,33,Erio aber,21
1997,13,35,Erio aber,4
1997,13,35,Erio aber,4
1997,13,37,Erio aber,45
1997,13,37,Erio aber,45
1997,13,51,Erio aber,4
1997,13,51,Erio aber,4
1997,13,53,Erio aber,25
1997,13,53,Erio aber,25
1997,13,55,Erio aber,20
1997,13,55,Erio aber,20
1997,13,57,Erio aber,4
1997,13,57,Erio aber,4
1997,13,71,Erio aber,5
1997,13,71,Erio aber,5
1997,13,75,Erio aber,45
1997,13,75,Erio aber,45
1997,13,77,Erio aber,44
1997,13,77,Erio aber,44
1997,14,11,Erio aber,6
1997,14,11,Erio aber,6
1997,14,13,Erio aber,10
1997,14,13,Erio aber,10
1997,14,15,Erio aber,5
1997,14,15,Erio aber,5
1997,14,17,Erio aber,7
1997,14,17,Erio aber,7
1997,14,31,Erio aber,6
1997,14,31,Erio aber,6
1997,14,33,Erio aber,12
1997,14,33,Erio aber,12
1997,14,35,Erio aber,10
1997,14,35,Erio aber,10
1997,14,37,Erio aber,3
1997,14,37,Erio aber,3
1997,14,51,Erio aber,2
1997,14,51,Erio aber,2
1997,14,53,Erio aber,2
1997,14,53,Erio aber,2
1997,14,55,Erio aber,1
1997,14,55,Erio aber,1
1997,14,57,Erio aber,2
1997,14,57,Erio aber,2
1997,14,71,Erio aber,1
1997,14,71,Erio aber,1
1997,14,73,Erio aber,5
1997,14,73,Erio aber,5
1997,14,75,Erio aber,7
1997,14,75,Erio aber,7
1997,14,77,Erio aber,7
1997,14,77,Erio aber,7
1997,15,11,Erio aber,4
1997,15,11,Erio aber,4
1997,15,13,Erio aber,1
1997,15,13,Erio aber,1
1997,15,15,Erio aber,40
1997,15,15,Erio aber,40
1997,15,31,Erio aber,1
1997,15,31,Erio aber,1
1997,15,35,Erio aber,13
1997,15,35,Erio aber,13
1997,15,37,Erio aber,11
1997,15,37,Erio aber,11
1997,15,51,Erio aber,10
1997,15,51,Erio aber,10
1997,15,53,Erio aber,4
1997,15,53,Erio aber,4
1997,15,55,Erio aber,6
1997,15,55,Erio aber,6
1997,15,57,Erio aber,21
1997,15,57,Erio aber,21
1997,15,71,Erio aber,12
1997,15,71,Erio aber,12
1997,15,73,Erio aber,2
1997,15,73,Erio aber,2
1997,15,75,Erio aber,8
1997,15,75,Erio aber,8
1997,15,77,Erio aber,11
1997,15,77,Erio aber,11
1997,16,11,Erio aber,1
1997,16,11,Erio aber,1
1997,16,17,Erio aber,2
1997,16,17,Erio aber,2
1997,16,33,Erio aber,1
1997,16,33,Erio aber,1
1997,16,37,Erio aber,2
1997,16,37,Erio aber,2
1997,16,51,Erio aber,2
1997,16,51,Erio aber,2
1997,16,57,Erio aber,4
1997,16,57,Erio aber,4
1997,16,71,Erio aber,24
1997,16,71,Erio aber,24
1997,16,73,Erio aber,14
1997,16,73,Erio aber,14
1997,16,75,Erio aber,13
1997,16,75,Erio aber,13
1997,16,77,Erio aber,11
1997,16,77,Erio aber,11
1997,17,11,Erio aber,8
1997,17,11,Erio aber,8
1997,17,13,Erio aber,17
1997,17,13,Erio aber,17
1997,17,15,Erio aber,20
1997,17,15,Erio aber,20
1997,17,17,Erio aber,1
1997,17,17,Erio aber,1
1997,17,31,Erio aber,3
1997,17,31,Erio aber,3
1997,17,33,Erio aber,19
1997,17,33,Erio aber,19
1997,17,35,Erio aber,3
1997,17,35,Erio aber,3
1997,17,37,Erio aber,5
1997,17,37,Erio aber,5
1997,17,51,Erio aber,8
1997,17,51,Erio aber,8
1997,17,53,Erio aber,9
1997,17,53,Erio aber,9
1997,17,55,Erio aber,9
1997,17,55,Erio aber,9
1997,17,71,Erio aber,2
1997,17,71,Erio aber,2
1997,17,73,Erio aber,36
1997,17,73,Erio aber,36
1997,17,75,Erio aber,5
1997,17,75,Erio aber,5
1997,17,77,Erio aber,24
1997,17,77,Erio aber,24
1997,18,13,Erio aber,15
1997,18,13,Erio aber,15
1997,18,15,Erio aber,52
1997,18,15,Erio aber,52
1997,18,17,Erio aber,12
1997,18,17,Erio aber,12
1997,18,35,Erio aber,6
1997,18,35,Erio aber,6
1997,18,37,Erio aber,3
1997,18,37,Erio aber,3
1997,18,51,Erio aber,5
1997,18,51,Erio aber,5
1997,18,53,Erio aber,2
1997,18,53,Erio aber,2
1997,18,55,Erio aber,1
1997,18,55,Erio aber,1
1997,18,57,Erio aber,4
1997,18,57,Erio aber,4
1997,18,71,Erio aber,5
1997,18,71,Erio aber,5
1997,18,75,Erio aber,5
1997,18,75,Erio aber,5
1997,18,77,Erio aber,4
1997,18,77,Erio aber,4
1997,19,11,Erio aber,2
1997,19,11,Erio aber,2
1997,19,13,Erio aber,24
1997,19,13,Erio aber,24
1997,19,15,Erio aber,7
1997,19,15,Erio aber,7
1997,19,17,Erio aber,27
1997,19,17,Erio aber,27
1997,19,33,Erio aber,17
1997,19,33,Erio aber,17
1997,19,35,Erio aber,55
1997,19,35,Erio aber,55
1997,19,53,Erio aber,7
1997,19,53,Erio aber,7
1997,19,77,Erio aber,3
1997,19,77,Erio aber,3
1997,20,11,Erio aber,13
1997,20,11,Erio aber,13
1997,20,13,Erio aber,7
1997,20,13,Erio aber,7
1997,20,15,Erio aber,1
1997,20,15,Erio aber,1
1997,20,17,Erio aber,1
1997,20,17,Erio aber,1
1997,20,31,Erio aber,9
1997,20,31,Erio aber,9
1997,20,33,Erio aber,8
1997,20,33,Erio aber,8
1997,20,35,Erio aber,33
1997,20,35,Erio aber,33
1997,20,37,Erio aber,8
1997,20,37,Erio aber,8
1997,20,51,Erio aber,4
1997,20,51,Erio aber,4
1997,20,57,Erio aber,52
1997,20,57,Erio aber,52
1997,20,71,Erio aber,3
1997,20,71,Erio aber,3
1997,20,73,Erio aber,5
1997,20,73,Erio aber,5
1997,20,75,Erio aber,18
1997,20,75,Erio aber,18
1997,20,77,Erio aber,28
1997,20,77,Erio aber,28
1997,21,11,Erio aber,5
1997,21,11,Erio aber,5
1997,21,13,Erio aber,4
1997,21,13,Erio aber,4
1997,21,15,Erio aber,8
1997,21,15,Erio aber,8
1997,21,31,Erio aber,4
1997,21,31,Erio aber,4
1997,21,33,Erio aber,1
1997,21,33,Erio aber,1
1997,21,35,Erio aber,3
1997,21,35,Erio aber,3
1997,21,51,Erio aber,2
1997,21,51,Erio aber,2
1997,21,55,Erio aber,1
1997,21,55,Erio aber,1
1997,21,71,Erio aber,1
1997,21,71,Erio aber,1
1997,21,75,Erio aber,1
1997,21,75,Erio aber,1
1997,21,77,Erio aber,1
1997,21,77,Erio aber,1
1997,22,11,Erio aber,8
1997,22,11,Erio aber,8
1997,22,13,Erio aber,14
1997,22,13,Erio aber,14
1997,22,15,Erio aber,3
1997,22,15,Erio aber,3
1997,22,17,Erio aber,12
1997,22,17,Erio aber,12
1997,22,31,Erio aber,9
1997,22,31,Erio aber,9
1997,22,33,Erio aber,10
1997,22,33,Erio aber,10
1997,22,37,Erio aber,25
1997,22,37,Erio aber,25
1997,22,51,Erio aber,26
1997,22,51,Erio aber,26
1997,22,53,Erio aber,3
1997,22,53,Erio aber,3
1997,22,55,Erio aber,4
1997,22,55,Erio aber,4
1997,22,57,Erio aber,9
1997,22,57,Erio aber,9
1997,22,75,Erio aber,1
1997,22,75,Erio aber,1
1997,22,77,Erio aber,48
1997,22,77,Erio aber,48
1997,23,17,Erio aber,4
1997,23,17,Erio aber,4
1997,23,33,Erio aber,3
1997,23,33,Erio aber,3
1997,23,53,Erio aber,8
1997,23,53,Erio aber,8
1997,23,55,Erio aber,2
1997,23,55,Erio aber,2
1997,23,57,Erio aber,1
1997,23,57,Erio aber,1
1997,23,71,Erio aber,7
1997,23,71,Erio aber,7
1997,23,73,Erio aber,11
1997,23,73,Erio aber,11
1997,23,75,Erio aber,5
1997,23,75,Erio aber,5
1997,23,77,Erio aber,2
1997,23,77,Erio aber,2
1997,24,11,Erio aber,5
1997,24,11,Erio aber,5
1997,24,15,Erio aber,39
1997,24,15,Erio aber,39
1997,24,17,Erio aber,13
1997,24,17,Erio aber,13
1997,24,33,Erio aber,55
1997,24,33,Erio aber,55
1997,24,35,Erio aber,8
1997,24,35,Erio aber,8
1997,24,37,Erio aber,6
1997,24,37,Erio aber,6
1997,24,51,Erio aber,35
1997,24,51,Erio aber,35
1997,24,53,Erio aber,15
1997,24,53,Erio aber,15
1997,24,55,Erio aber,7
1997,24,55,Erio aber,7
1997,24,57,Erio aber,11
1997,24,57,Erio aber,11
1997,24,71,Erio aber,2
1997,24,71,Erio aber,2
1997,24,73,Erio aber,3
1997,24,73,Erio aber,3
1997,24,75,Erio aber,5
1997,24,75,Erio aber,5
1997,24,77,Erio aber,5
1997,24,77,Erio aber,5
1997,1,11,Erod cicu,14
1997,1,11,Erod cicu,14
1997,1,13,Erod cicu,25
1997,1,13,Erod cicu,25
1997,1,17,Erod cicu,21
1997,1,17,Erod cicu,21
1997,1,31,Erod cicu,15
1997,1,31,Erod cicu,15
1997,1,33,Erod cicu,21
1997,1,33,Erod cicu,21
1997,1,35,Erod cicu,34
1997,1,35,Erod cicu,34
1997,1,37,Erod cicu,79
1997,1,37,Erod cicu,79
1997,1,51,Erod cicu,11
1997,1,51,Erod cicu,11
1997,1,53,Erod cicu,34
1997,1,53,Erod cicu,34
1997,1,55,Erod cicu,29
1997,1,55,Erod cicu,29
1997,1,57,Erod cicu,20
1997,1,57,Erod cicu,20
1997,1,71,Erod cicu,45
1997,1,71,Erod cicu,45
1997,1,73,Erod cicu,12
1997,1,73,Erod cicu,12
1997,1,75,Erod cicu,12
1997,1,75,Erod cicu,12
1997,1,77,Erod cicu,14
1997,1,77,Erod cicu,14
1997,2,11,Erod cicu,41
1997,2,11,Erod cicu,41
1997,2,13,Erod cicu,16
1997,2,13,Erod cicu,16
1997,2,15,Erod cicu,64
1997,2,15,Erod cicu,64
1997,2,17,Erod cicu,7
1997,2,17,Erod cicu,7
1997,2,31,Erod cicu,63
1997,2,31,Erod cicu,63
1997,2,33,Erod cicu,25
1997,2,33,Erod cicu,25
1997,2,35,Erod cicu,2
1997,2,35,Erod cicu,2
1997,2,53,Erod cicu,16
1997,2,53,Erod cicu,16
1997,2,73,Erod cicu,5
1997,2,73,Erod cicu,5
1997,2,75,Erod cicu,1
1997,2,75,Erod cicu,1
1997,3,13,Erod cicu,10
1997,3,13,Erod cicu,10
1997,3,15,Erod cicu,14
1997,3,15,Erod cicu,14
1997,3,17,Erod cicu,31
1997,3,17,Erod cicu,31
1997,3,33,Erod cicu,6
1997,3,33,Erod cicu,6
1997,3,35,Erod cicu,8
1997,3,35,Erod cicu,8
1997,3,37,Erod cicu,25
1997,3,37,Erod cicu,25
1997,3,51,Erod cicu,90
1997,3,51,Erod cicu,90
1997,3,53,Erod cicu,59
1997,3,53,Erod cicu,59
1997,3,55,Erod cicu,26
1997,3,55,Erod cicu,26
